Date,Close
2023-08-03,658.0834548924322
2023-08-04,660.0001677870309
2023-08-07,660.9877692145733
2023-08-08,660.3596119530998
2023-08-09,658.2990031557581
2023-08-10,660.5439178123183
2023-08-11,662.3443201682356
2023-08-14,662.6459684406768
2023-08-15,666.8392424327722
2023-08-16,665.1990729001199
2023-08-17,662.6480225582703
2023-08-18,661.7642064185079
2023-08-21,662.1730343857969
2023-08-22,663.1597132844423
2023-08-23,663.1772411687297
2023-08-24,664.3813519617582
2023-08-25,662.3782731133773
2023-08-28,665.7658023215238
2023-08-29,666.1014999647387
2023-08-30,668.8360916279149
2023-08-31,670.0215423206703
2023-09-01,671.4350487589778
2023-09-04,673.0745833194422
2023-09-05,674.4700004394768
2023-09-06,676.2554459592119
2023-09-07,679.4137510194768
2023-09-08,680.3067933588798
2023-09-11,682.2248008740568
2023-09-12,682.5453294854823
2023-09-13,685.9255639163812
2023-09-14,685.0727793122627
2023-09-15,689.1746601780843
2023-09-18,689.5943442767956
2023-09-19,687.2327940725595
2023-09-20,687.9890029023811
2023-09-21,687.1268995874314
2023-09-22,689.3081866854088
2023-09-25,688.502938726804
2023-09-26,688.1105718603744
2023-09-27,684.8314903984833
2023-09-28,684.4268777599851
2023-09-29,680.0791191067273
2023-10-02,677.4113134597558
2023-10-03,679.4321427720444
2023-10-04,681.503743089346
2023-10-05,682.854658212916
2023-10-06,681.4207059266575
2023-10-09,681.8252832143736
2023-10-10,682.3180781361924
2023-10-11,680.5013487578074
2023-10-12,684.0081453613417
2023-10-13,686.262869942493
2023-10-16,686.3209415948337
2023-10-17,686.8747132728228
2023-10-18,687.7914788887178
2023-10-19,684.2080091518693
2023-10-20,684.2136543868281
2023-10-23,683.3496858908326
2023-10-24,681.8464458710428
2023-10-25,681.7842452852708
2023-10-26,685.8796183389699
2023-10-27,687.6613040615039
2023-10-30,687.0189460819382
2023-10-31,688.6641116446506
2023-11-01,691.9628225178226
2023-11-02,694.3120898836481
2023-11-03,694.9313506234885
2023-11-06,694.1374770680774
2023-11-07,696.0339236953046
2023-11-08,697.320894466148
2023-11-09,699.6112809062035
2023-11-10,701.3816245095675
2023-11-13,703.9807299402062
2023-11-14,703.410259517085
2023-11-15,706.5450476483537
2023-11-16,707.4402468577385
2023-11-17,712.0907686029891
2023-11-20,711.21239296681
2023-11-21,715.1843205731404
2023-11-22,716.0801421400657
2023-11-23,715.2773061328369
2023-11-24,714.8095344647282
2023-11-27,714.6688398483396
2023-11-28,716.0171717411434
2023-11-29,717.5628427172145
2023-11-30,716.9154427093373
2023-12-01,717.3667335248153
2023-12-04,722.1512742420391
2023-12-05,726.1063605822405
2023-12-06,727.4790079215886
2023-12-07,728.055014877925
2023-12-08,728.7950775313616
2023-12-11,730.5221134768224
2023-12-12,728.9765283464255
2023-12-13,728.9617752715789
2023-12-14,726.1246071238237
2023-12-15,727.4230533690343
2023-12-18,729.2174452484397
2023-12-19,728.751072323841
2023-12-20,732.399045850421
2023-12-21,730.4475145244163
2023-12-22,728.0187647639966
2023-12-25,728.9676684011166
2023-12-26,731.5618650063409
2023-12-27,735.4297203892567
2023-12-28,735.0119518635188
2023-12-29,737.6693135303814
